Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
26,27-04-2012,"$911,969.00 ",0,43.6,4.023,137.9781333,7.489
26,4/5/2012,"$946,573.29 ",0,40.29,3.991,138.0332,7.489
26,11/5/2012,"$1,062,548.73 ",0,47.11,3.947,138.0882667,7.489
26,18-05-2012,"$978,082.84 ",0,52.55,3.899,138.1065806,7.489
26,25-05-2012,"$1,067,310.74 ",0,58.2,3.85,138.1101935,7.489
26,1/6/2012,"$1,015,853.03 ",0,58.51,3.798,138.1138065,7.489
26,8/6/2012,"$1,106,176.83 ",0,49.43,3.746,138.1174194,7.489
26,15-06-2012,"$1,029,248.22 ",0,57.84,3.683,138.1295333,7.489
26,22-06-2012,"$1,056,282.91 ",0,63.04,3.629,138.1629,7.489
26,29-06-2012,"$1,051,190.44 ",0,60.71,3.577,138.1962667,7.489
26,6/7/2012,"$1,180,470.80 ",0,64.94,3.538,138.2296333,7.405
26,13-07-2012,"$1,063,149.78 ",0,64.47,3.561,138.263,7.405
26,20-07-2012,"$1,049,625.90 ",0,66.75,3.61,138.2331935,7.405
26,27-07-2012,"$1,031,745.14 ",0,64.12,3.701,138.2033871,7.405
26,3/8/2012,"$1,090,915.09 ",0,65.6,3.698,138.1735806,7.405
26,10/8/2012,"$1,121,476.51 ",0,67.01,3.772,138.1437742,7.405
26,17-08-2012,"$1,068,292.56 ",0,65.54,3.84,138.1857097,7.405
26,24-08-2012,"$1,022,704.20 ",0,62.08,3.874,138.2814516,7.405
26,31-08-2012,"$1,053,495.51 ",0,63.69,3.884,138.3771935,7.405
26,7/9/2012,"$1,081,874.03 ",1,61.58,3.921,138.4729355,7.405
26,14-09-2012,"$986,131.94 ",0,57.69,3.988,138.5673,7.405
26,21-09-2012,"$961,084.08 ",0,52.68,4.056,138.6534,7.405
26,28-09-2012,"$964,726.37 ",0,50.66,4.018,138.7395,7.405
26,5/10/2012,"$1,095,504.26 ",0,54.07,4.027,138.8256,7.138
26,12/10/2012,"$1,044,639.69 ",0,45.19,4.029,138.9117,7.138
26,19-10-2012,"$975,578.02 ",0,43.51,4,138.8336129,7.138
26,26-10-2012,"$958,619.80 ",0,46.95,3.917,138.7281613,7.138
27,5/2/2010,"$1,874,289.79 ",0,27.19,2.954,135.3524608,8.237
27,12/2/2010,"$1,745,362.72 ",1,29.81,2.94,135.4113076,8.237
27,19-02-2010,"$1,945,070.33 ",0,32.44,2.909,135.4657781,8.237
27,26-02-2010,"$1,390,934.27 ",0,36,2.91,135.5195191,8.237
27,5/3/2010,"$1,313,729.72 ",0,38.07,2.919,135.5732602,8.237
27,12/3/2010,"$1,925,113.12 ",0,45.98,2.938,135.6270013,8.237
27,19-03-2010,"$1,700,627.97 ",0,49.04,2.96,135.6682247,8.237
27,26-03-2010,"$1,836,714.84 ",0,52.34,2.963,135.7073618,8.237
27,2/4/2010,"$2,053,952.97 ",0,46.9,2.957,135.7464988,8.058
27,9/4/2010,"$1,955,814.13 ",0,62.62,2.992,135.7856359,8.058
27,16-04-2010,"$1,857,500.96 ",0,54.95,3.01,135.82725,8.058
27,23-04-2010,"$1,850,205.47 ",0,53.91,3.021,135.8721667,8.058
27,30-04-2010,"$1,805,885.04 ",0,53.55,3.042,135.9170833,8.058
27,7/5/2010,"$1,939,458.84 ",0,69.02,3.095,135.962,8.058
27,14-05-2010,"$1,842,465.78 ",0,53.82,3.112,136.010394,8.058
27,21-05-2010,"$1,836,595.58 ",0,63.31,3.096,136.0796521,8.058
27,28-05-2010,"$1,962,468.67 ",0,67.88,3.046,136.1489101,8.058
27,4/6/2010,"$2,073,102.59 ",0,74.29,3.006,136.2181682,8.058
27,11/6/2010,"$1,873,812.93 ",0,68.9,2.972,136.2874263,8.058
27,18-06-2010,"$1,887,182.27 ",0,70,2.942,136.3243393,8.058
27,25-06-2010,"$1,962,625.01 ",0,78.02,2.958,136.3483143,8.058
27,2/7/2010,"$2,024,554.10 ",0,76.25,2.958,136.3722893,7.982
27,9/7/2010,"$2,119,163.01 ",0,82.69,2.94,136.3962643,7.982
27,16-07-2010,"$1,880,691.64 ",0,78.26,2.933,136.4179827,7.982
27,23-07-2010,"$1,808,250.71 ",0,81.56,2.924,136.4366924,7.982
27,30-07-2010,"$1,816,489.53 ",0,79.78,2.932,136.4554021,7.982
27,6/8/2010,"$1,908,036.68 ",0,77.45,2.942,136.4741118,7.982
27,13-08-2010,"$1,864,436.12 ",0,77.36,2.923,136.4928214,7.982
27,20-08-2010,"$1,936,878.46 ",0,75.16,2.913,136.5249182,7.982
27,27-08-2010,"$1,870,684.21 ",0,70.31,2.885,136.557015,7.982
27,3/9/2010,"$1,908,110.90 ",0,78.52,2.86,136.5891118,7.982
27,10/9/2010,"$1,913,494.81 ",1,70.38,2.837,136.6212085,7.982
27,17-09-2010,"$1,629,978.46 ",0,64.5,2.846,136.6338071,7.982
27,24-09-2010,"$1,597,002.71 ",0,67.08,2.837,136.6317821,7.982
27,1/10/2010,"$1,543,532.83 ",0,70.19,2.84,136.6297571,8.021
27,8/10/2010,"$1,707,662.87 ",0,57.78,2.903,136.6277321,8.021
27,15-10-2010,"$1,728,388.20 ",0,58.38,2.999,136.6401935,8.021
27,22-10-2010,"$1,693,935.29 ",0,52.82,3.049,136.688871,8.021
27,29-10-2010,"$1,688,955.49 ",0,61.02,3.055,136.7375484,8.021
27,5/11/2010,"$1,686,010.02 ",0,45.91,3.049,136.7862258,8.021
27,12/11/2010,"$1,828,010.25 ",0,45.9,3.065,136.8349032,8.021
27,19-11-2010,"$1,704,785.74 ",0,50.81,3.138,136.7715714,8.021
27,26-11-2010,"$2,627,910.75 ",1,46.67,3.186,136.6895714,8.021
27,3/12/2010,"$1,884,343.67 ",0,41.81,3.2,136.6075714,8.021
27,10/12/2010,"$2,139,733.68 ",0,30.83,3.255,136.5255714,8.021
27,17-12-2010,"$2,350,098.36 ",0,31.62,3.301,136.5292811,8.021
27,24-12-2010,"$3,078,162.08 ",0,31.34,3.309,136.597273,8.021
27,31-12-2010,"$1,440,963.00 ",1,29.59,3.336,136.665265,8.021
27,7/1/2011,"$1,568,159.48 ",0,34.42,3.351,136.7332569,7.827
27,14-01-2011,"$1,532,308.62 ",0,25.7,3.367,136.803477,7.827
27,21-01-2011,"$1,517,029.90 ",0,30.13,3.391,136.8870657,7.827
27,28-01-2011,"$1,421,111.55 ",0,23.64,3.402,136.9706544,7.827
27,4/2/2011,"$1,628,100.79 ",0,28.7,3.4,137.0542431,7.827
27,11/2/2011,"$1,636,224.77 ",1,30.45,3.416,137.1378318,7.827
27,18-02-2011,"$1,709,365.19 ",0,39.32,3.42,137.2511849,7.827
27,25-02-2011,"$1,688,935.71 ",0,33.05,3.452,137.3764439,7.827
27,4/3/2011,"$1,656,130.67 ",0,36.99,3.605,137.5017028,7.827
27,11/3/2011,"$1,613,259.77 ",0,43.64,3.752,137.6269617,7.827
27,18-03-2011,"$1,624,539.21 ",0,46.65,3.796,137.7398929,7.827
27,25-03-2011,"$1,554,651.08 ",0,40.11,3.789,137.8478929,7.827
27,1/4/2011,"$1,628,868.28 ",0,37.27,3.811,137.9558929,7.725
27,8/4/2011,"$1,689,844.18 ",0,46.87,3.895,138.0638929,7.725
27,15-04-2011,"$1,727,175.61 ",0,52.24,3.981,138.1646952,7.725
27,22-04-2011,"$1,921,655.48 ",0,50.02,4.061,138.2475036,7.725
27,29-04-2011,"$1,642,074.64 ",0,61.71,4.117,138.3303119,7.725
27,6/5/2011,"$1,757,041.96 ",0,56.48,4.192,138.4131202,7.725
27,13-05-2011,"$1,763,545.32 ",0,60.07,4.211,138.4959286,7.725
27,20-05-2011,"$1,725,268.56 ",0,60.22,4.202,138.587106,7.725
27,27-05-2011,"$1,820,723.17 ",0,66.43,4.134,138.6782834,7.725
27,3/6/2011,"$2,053,708.01 ",0,74.17,4.069,138.7694608,7.725
27,10/6/2011,"$1,817,914.71 ",0,73.26,4.025,138.8606382,7.725
27,17-06-2011,"$1,814,740.09 ",0,67.03,3.989,139.0028333,7.725
27,24-06-2011,"$1,811,455.15 ",0,72.02,3.964,139.1832917,7.725
27,1/7/2011,"$1,949,983.93 ",0,73.76,3.916,139.36375,7.85
27,8/7/2011,"$2,000,055.27 ",0,76.87,3.886,139.5442083,7.85
27,15-07-2011,"$1,762,155.79 ",0,77.83,3.915,139.7006325,7.85
27,22-07-2011,"$1,754,879.45 ",0,82.28,3.972,139.7969712,7.85
27,29-07-2011,"$1,744,879.06 ",0,79.41,4.004,139.8933099,7.85
27,5/8/2011,"$1,747,289.53 ",0,78.14,4.02,139.9896486,7.85
27,12/8/2011,"$1,758,437.96 ",0,76.67,3.995,140.0859873,7.85
27,19-08-2011,"$1,781,905.24 ",0,72.97,3.942,140.1289205,7.85
27,26-08-2011,"$2,034,400.78 ",0,72.88,3.906,140.1629528,7.85
27,2/9/2011,"$1,511,717.53 ",0,71.44,3.879,140.196985,7.85
27,9/9/2011,"$1,911,470.84 ",1,70.93,3.93,140.2310173,7.85
27,16-09-2011,"$1,613,773.90 ",0,69.65,3.937,140.2735,7.85
27,23-09-2011,"$1,606,208.68 ",0,63.61,3.899,140.32725,7.85
27,30-09-2011,"$1,599,626.26 ",0,70.92,3.858,140.381,7.85
27,7/10/2011,"$1,672,339.27 ",0,56.91,3.775,140.43475,7.906
27,14-10-2011,"$1,682,652.51 ",0,64.78,3.744,140.4784194,7.906
27,21-10-2011,"$1,689,591.44 ",0,59.62,3.757,140.4616048,7.906
27,28-10-2011,"$1,710,372.40 ",0,51.81,3.757,140.4447903,7.906
27,4/11/2011,"$1,621,109.30 ",0,44.46,3.738,140.4279758,7.906
27,11/11/2011,"$1,800,728.07 ",0,49.69,3.719,140.4111613,7.906
27,18-11-2011,"$1,723,739.44 ",0,51.42,3.717,140.4127857,7.906
27,25-11-2011,"$2,504,400.71 ",1,47.88,3.689,140.4217857,7.906
27,2/12/2011,"$1,806,924.74 ",0,50.55,3.666,140.4307857,7.906
27,9/12/2011,"$2,014,665.98 ",0,46.28,3.627,140.4397857,7.906
27,16-12-2011,"$2,205,919.86 ",0,40.68,3.611,140.4700795,7.906
27,23-12-2011,"$2,739,019.75 ",0,41.59,3.587,140.528765,7.906
27,30-12-2011,"$1,650,604.60 ",1,37.85,3.566,140.5874505,7.906
27,6/1/2012,"$1,535,287.40 ",0,35.8,3.585,140.6461359,8.009
27,13-01-2012,"$1,492,399.13 ",0,41.3,3.666,140.7048214,8.009
27,20-01-2012,"$1,542,131.05 ",0,30.35,3.705,140.8086118,8.009
27,27-01-2012,"$1,263,534.86 ",0,36.96,3.737,140.9124021,8.009
27,3/2/2012,"$1,564,246.02 ",0,42.52,3.796,141.0161924,8.009
27,10/2/2012,"$1,651,605.35 ",1,37.86,3.826,141.1199827,8.009
27,17-02-2012,"$1,606,221.56 ",0,37.24,3.874,141.2140357,8.009
27,24-02-2012,"$1,648,602.39 ",0,41.74,3.917,141.3007857,8.009
27,2/3/2012,"$1,509,323.09 ",0,40.07,3.983,141.3875357,8.009
27,9/3/2012,"$1,607,343.41 ",0,44.32,4.021,141.4742857,8.009
27,16-03-2012,"$1,635,984.07 ",0,49.6,4.021,141.55478,8.009
27,23-03-2012,"$1,620,839.34 ",0,57.3,4.054,141.6269332,8.009
27,30-03-2012,"$1,615,494.14 ",0,49.4,4.098,141.6990864,8.009
27,6/4/2012,"$1,899,013.34 ",0,48.73,4.143,141.7712396,8.253
27,13-04-2012,"$1,650,405.21 ",0,52.22,4.187,141.8433929,8.253
27,20-04-2012,"$1,639,999.47 ",0,62.62,4.17,141.9015262,8.253
27,27-04-2012,"$1,565,498.84 ",0,52.33,4.163,141.9596595,8.253
27,4/5/2012,"$1,669,388.45 ",0,53.68,4.124,142.0177929,8.253
27,11/5/2012,"$1,674,306.31 ",0,58.97,4.055,142.0759262,8.253
27,18-05-2012,"$1,707,158.82 ",0,65.15,4.029,142.0970115,8.253
27,25-05-2012,"$1,818,906.73 ",0,64.77,3.979,142.1032776,8.253
27,1/6/2012,"$1,900,638.60 ",0,73.4,3.915,142.1095438,8.253
27,8/6/2012,"$1,764,756.31 ",0,64.05,3.871,142.1158099,8.253
27,15-06-2012,"$1,773,500.56 ",0,69.52,3.786,142.1292548,8.253
27,22-06-2012,"$1,837,884.79 ",0,73.23,3.722,142.1606464,8.253
27,29-06-2012,"$1,842,555.32 ",0,73.94,3.667,142.1920381,8.253
27,6/7/2012,"$2,062,224.92 ",0,82.08,3.646,142.2234298,8.239
27,13-07-2012,"$1,755,889.53 ",0,78.95,3.689,142.2548214,8.239
27,20-07-2012,"$1,730,913.66 ",0,78.64,3.732,142.2337569,8.239
27,27-07-2012,"$1,625,883.71 ",0,76.01,3.82,142.2126924,8.239
27,3/8/2012,"$1,705,810.84 ",0,75.22,3.819,142.1916279,8.239
27,10/8/2012,"$1,720,537.26 ",0,78.44,3.863,142.1705634,8.239
27,17-08-2012,"$1,735,339.59 ",0,76.51,3.963,142.2157385,8.239
27,24-08-2012,"$1,780,443.36 ",0,72.93,3.997,142.3105933,8.239
27,31-08-2012,"$1,731,935.43 ",0,75,4.026,142.4054482,8.239
27,7/9/2012,"$1,840,955.23 ",1,76,4.076,142.500303,8.239
27,14-09-2012,"$1,519,604.50 ",0,68.72,4.088,142.5938833,8.239
27,21-09-2012,"$1,557,485.75 ",0,66.1,4.203,142.6798167,8.239
27,28-09-2012,"$1,540,687.63 ",0,64.92,4.158,142.76575,8.239
27,5/10/2012,"$1,591,816.88 ",0,64.5,4.151,142.8516833,8
27,12/10/2012,"$1,660,081.29 ",0,55.4,4.186,142.9376167,8
27,19-10-2012,"$1,620,374.24 ",0,56.53,4.153,142.8633629,8
27,26-10-2012,"$1,703,047.74 ",0,58.99,4.071,142.7624113,8
28,5/2/2010,"$1,672,352.29 ",0,49.47,2.962,126.4420645,13.975
28,12/2/2010,"$1,558,968.49 ",1,47.87,2.946,126.4962581,13.975
28,19-02-2010,"$1,491,300.42 ",0,54.83,2.915,126.5262857,13.975
28,26-02-2010,"$1,542,173.33 ",0,50.23,2.825,126.5522857,13.975
28,5/3/2010,"$1,608,435.45 ",0,53.77,2.987,126.5782857,13.975
28,12/3/2010,"$1,326,877.11 ",0,50.11,2.925,126.6042857,13.975
28,19-03-2010,"$1,279,819.43 ",0,59.57,3.054,126.6066452,13.975
28,26-03-2010,"$1,245,268.77 ",0,60.06,3.083,126.6050645,13.975
28,2/4/2010,"$1,441,559.40 ",0,59.84,3.086,126.6034839,14.099
28,9/4/2010,"$1,382,359.21 ",0,59.25,3.09,126.6019032,14.099
28,16-04-2010,"$1,268,240.66 ",0,64.95,3.109,126.5621,14.099
28,23-04-2010,"$1,244,177.21 ",0,64.55,3.05,126.4713333,14.099
28,30-04-2010,"$1,186,971.02 ",0,67.38,3.105,126.3805667,14.099
28,7/5/2010,"$1,532,893.22 ",0,70.15,3.127,126.2898,14.099
28,14-05-2010,"$1,245,898.73 ",0,68.44,3.145,126.2085484,14.099
28,21-05-2010,"$1,217,923.71 ",0,76.2,3.12,126.1843871,14.099
28,28-05-2010,"$1,176,588.25 ",0,67.84,3.058,126.1602258,14.099
28,4/6/2010,"$1,543,678.02 ",0,81.39,2.941,126.1360645,14.099
28,11/6/2010,"$1,348,995.17 ",0,90.84,2.949,126.1119032,14.099
28,18-06-2010,"$1,267,619.06 ",0,81.06,3.043,126.114,14.099
28,25-06-2010,"$1,231,025.07 ",0,87.27,3.084,126.1266,14.099
28,2/7/2010,"$1,399,960.15 ",0,91.98,3.105,126.1392,14.18
28,9/7/2010,"$1,340,293.87 ",0,90.37,3.1,126.1518,14.18
28,16-07-2010,"$1,225,336.41 ",0,97.18,3.094,126.1498065,14.18
28,23-07-2010,"$1,205,884.98 ",0,99.22,3.112,126.1283548,14.18
28,30-07-2010,"$1,150,204.71 ",0,96.31,3.017,126.1069032,14.18
28,6/8/2010,"$1,523,101.38 ",0,92.95,3.123,126.0854516,14.18
28,13-08-2010,"$1,218,688.09 ",0,87.01,3.159,126.064,14.18
28,20-08-2010,"$1,195,897.60 ",0,92.81,3.041,126.0766452,14.18
28,27-08-2010,"$1,191,585.92 ",0,93.19,3.129,126.0892903,14.18
28,3/9/2010,"$1,523,410.71 ",0,83.12,3.087,126.1019355,14.18
28,10/9/2010,"$1,246,062.17 ",1,83.63,3.044,126.1145806,14.18
28,17-09-2010,"$1,159,812.35 ",0,82.45,3.028,126.1454667,14.18
28,24-09-2010,"$1,111,797.21 ",0,81.77,2.939,126.1900333,14.18
28,1/10/2010,"$1,203,080.41 ",0,85.2,3.001,126.2346,14.313
28,8/10/2010,"$1,334,571.87 ",0,71.82,3.013,126.2791667,14.313
28,15-10-2010,"$1,158,062.99 ",0,75,2.976,126.3266774,14.313
28,22-10-2010,"$1,120,619.32 ",0,68.85,3.014,126.3815484,14.313
28,29-10-2010,"$1,231,688.48 ",0,61.09,3.016,126.4364194,14.313
28,5/11/2010,"$1,501,663.26 ",0,65.49,3.129,126.4912903,14.313
28,12/11/2010,"$1,266,460.45 ",0,57.79,3.13,126.5461613,14.313
28,19-11-2010,"$1,179,315.72 ",0,58.18,3.161,126.6072,14.313
28,26-11-2010,"$1,937,033.50 ",1,47.66,3.162,126.6692667,14.313
28,3/12/2010,"$1,447,916.29 ",0,43.33,3.041,126.7313333,14.313
28,10/12/2010,"$1,466,164.49 ",0,50.01,3.203,126.7934,14.313
28,17-12-2010,"$1,510,443.62 ",0,52.77,3.236,126.8794839,14.313
28,24-12-2010,"$2,026,026.39 ",0,52.02,3.236,126.9835806,14.313
28,31-12-2010,"$1,090,558.57 ",1,45.64,3.148,127.0876774,14.313
28,7/1/2011,"$1,402,902.47 ",0,37.64,3.287,127.1917742,14.021
28,14-01-2011,"$1,098,286.61 ",0,43.15,3.312,127.3009355,14.021
28,21-01-2011,"$1,079,669.11 ",0,53.53,3.223,127.4404839,14.021
28,28-01-2011,"$1,127,859.69 ",0,50.74,3.342,127.5800323,14.021
28,4/2/2011,"$1,564,897.32 ",0,45.14,3.348,127.7195806,14.021
28,11/2/2011,"$1,397,301.38 ",1,51.3,3.381,127.859129,14.021
28,18-02-2011,"$1,514,828.82 ",0,53.35,3.43,127.99525,14.021
28,25-02-2011,"$1,311,796.91 ",0,48.45,3.53,128.13,14.021
28,4/3/2011,"$1,723,736.91 ",0,51.72,3.674,128.26475,14.021
28,11/3/2011,"$1,380,836.35 ",0,57.75,3.818,128.3995,14.021
28,18-03-2011,"$1,286,413.71 ",0,64.21,3.692,128.5121935,14.021
28,25-03-2011,"$1,201,059.72 ",0,54.4,3.909,128.6160645,14.021
28,1/4/2011,"$1,336,838.41 ",0,63.63,3.772,128.7199355,13.736
28,8/4/2011,"$1,414,713.50 ",0,64.47,4.003,128.8238065,13.736
28,15-04-2011,"$1,240,126.07 ",0,57.63,3.868,128.9107333,13.736
28,22-04-2011,"$1,297,452.00 ",0,72.12,4.134,128.9553,13.736
28,29-04-2011,"$1,222,367.90 ",0,68.27,4.151,128.9998667,13.736
28,6/5/2011,"$1,515,890.38 ",0,68.4,4.193,129.0444333,13.736
28,13-05-2011,"$1,253,316.30 ",0,70.93,4.202,129.089,13.736
28,20-05-2011,"$1,151,282.31 ",0,66.59,4.169,129.0756774,13.736
28,27-05-2011,"$1,160,043.98 ",0,76.67,4.087,129.0623548,13.736
28,3/6/2011,"$1,403,779.25 ",0,71.81,4.031,129.0490323,13.736
28,10/6/2011,"$1,339,972.83 ",0,78.72,3.981,129.0357097,13.736
28,17-06-2011,"$1,268,503.49 ",0,86.84,3.935,129.0432,13.736
28,24-06-2011,"$1,208,809.34 ",0,88.95,3.898,129.0663,13.736
28,1/7/2011,"$1,319,054.57 ",0,89.85,3.842,129.0894,13.503
28,8/7/2011,"$1,459,655.85 ",0,89.9,3.705,129.1125,13.503
28,15-07-2011,"$1,197,373.13 ",0,88.1,3.692,129.1338387,13.503
28,22-07-2011,"$1,165,870.54 ",0,91.17,3.794,129.1507742,13.503
28,29-07-2011,"$1,114,530.29 ",0,93.29,3.805,129.1677097,13.503
28,5/8/2011,"$1,523,870.89 ",0,90.61,3.803,129.1846452,13.503
28,12/8/2011,"$1,218,764.94 ",0,91.04,3.701,129.2015806,13.503
28,19-08-2011,"$1,200,019.74 ",0,91.74,3.743,129.2405806,13.503
28,26-08-2011,"$1,166,479.51 ",0,94.61,3.74,129.2832581,13.503
28,2/9/2011,"$1,468,871.49 ",0,93.66,3.798,129.3259355,13.503
28,9/9/2011,"$1,310,087.00 ",1,88,3.913,129.3686129,13.503
28,16-09-2011,"$1,159,212.10 ",0,76.36,3.918,129.4306,13.503
28,23-09-2011,"$1,109,105.92 ",0,82.95,3.789,129.5183333,13.503
28,30-09-2011,"$1,120,731.76 ",0,83.26,3.877,129.6060667,13.503
28,7/10/2011,"$1,557,314.58 ",0,70.44,3.827,129.6938,12.89
28,14-10-2011,"$1,220,984.94 ",0,67.31,3.805,129.7706452,12.89
28,21-10-2011,"$1,203,172.05 ",0,73.05,3.842,129.7821613,12.89
28,28-10-2011,"$1,242,746.06 ",0,67.41,3.727,129.7936774,12.89
28,4/11/2011,"$1,576,654.67 ",0,59.77,3.828,129.8051935,12.89
28,11/11/2011,"$1,402,654.95 ",0,48.76,3.824,129.8167097,12.89
28,18-11-2011,"$1,255,081.22 ",0,54.2,3.813,129.8268333,12.89
28,25-11-2011,"$1,929,738.27 ",1,53.25,3.622,129.8364,12.89
28,2/12/2011,"$1,368,130.35 ",0,52.5,3.701,129.8459667,12.89
28,9/12/2011,"$1,467,024.30 ",0,42.17,3.644,129.8555333,12.89
28,16-12-2011,"$1,429,954.66 ",0,43.29,3.6,129.8980645,12.89
28,23-12-2011,"$1,796,203.51 ",0,45.4,3.541,129.9845484,12.89
28,30-12-2011,"$1,270,036.53 ",1,44.64,3.428,130.0710323,12.89
28,6/1/2012,"$1,466,046.07 ",0,50.43,3.599,130.1575161,12.187
28,13-01-2012,"$1,161,190.29 ",0,48.07,3.657,130.244,12.187
28,20-01-2012,"$1,129,540.48 ",0,46.2,3.66,130.2792258,12.187
28,27-01-2012,"$1,132,948.48 ",0,50.43,3.675,130.3144516,12.187
28,3/2/2012,"$1,531,599.44 ",0,50.58,3.702,130.3496774,12.187
28,10/2/2012,"$1,572,966.15 ",1,52.27,3.722,130.3849032,12.187
28,17-02-2012,"$1,501,503.68 ",0,51.8,3.781,130.4546207,12.187
28,24-02-2012,"$1,323,487.91 ",0,53.13,3.95,130.5502069,12.187
28,2/3/2012,"$1,451,740.57 ",0,52.27,4.178,130.6457931,12.187
28,9/3/2012,"$1,680,764.06 ",0,54.54,4.25,130.7413793,12.187
28,16-03-2012,"$1,337,875.49 ",0,64.44,4.273,130.8261935,12.187
28,23-03-2012,"$1,216,059.41 ",0,56.26,4.038,130.8966452,12.187
28,30-03-2012,"$1,209,524.11 ",0,64.36,4.294,130.9670968,12.187
28,6/4/2012,"$1,559,592.79 ",0,64.05,4.121,131.0375484,11.627
28,13-04-2012,"$1,290,684.95 ",0,64.28,4.254,131.108,11.627
28,20-04-2012,"$1,180,797.20 ",0,66.73,4.222,131.1173333,11.627
28,27-04-2012,"$1,170,456.16 ",0,77.99,4.193,131.1266667,11.627
28,4/5/2012,"$1,450,628.85 ",0,76.03,4.171,131.136,11.627
28,11/5/2012,"$1,264,575.18 ",0,77.27,4.186,131.1453333,11.627
28,18-05-2012,"$1,213,310.45 ",0,84.51,4.11,131.0983226,11.627
28,25-05-2012,"$1,151,214.41 ",0,83.84,4.293,131.0287742,11.627
28,1/6/2012,"$1,245,480.95 ",0,78.11,4.277,130.9592258,11.627
28,8/6/2012,"$1,440,687.69 ",0,84.83,4.103,130.8896774,11.627
28,15-06-2012,"$1,229,760.97 ",0,85.94,4.144,130.8295333,11.627
28,22-06-2012,"$1,180,671.55 ",0,91.61,4.014,130.7929,11.627
28,29-06-2012,"$1,129,031.98 ",0,90.47,3.875,130.7562667,11.627
28,6/7/2012,"$1,500,863.54 ",0,89.13,3.765,130.7196333,10.926
28,13-07-2012,"$1,179,915.04 ",0,95.61,3.723,130.683,10.926
28,20-07-2012,"$1,149,427.48 ",0,85.53,3.726,130.7012903,10.926
28,27-07-2012,"$1,135,035.09 ",0,93.47,3.769,130.7195806,10.926
28,3/8/2012,"$1,376,520.10 ",0,88.16,3.76,130.737871,10.926
28,10/8/2012,"$1,269,113.41 ",0,95.91,3.811,130.7561613,10.926
28,17-08-2012,"$1,184,198.41 ",0,94.87,4.002,130.7909677,10.926
28,24-08-2012,"$1,199,309.59 ",0,85.32,4.055,130.8381613,10.926
28,31-08-2012,"$1,227,118.75 ",0,89.78,4.093,130.8853548,10.926
28,7/9/2012,"$1,469,693.99 ",1,88.52,4.124,130.9325484,10.926
28,14-09-2012,"$1,124,660.77 ",0,83.64,4.133,130.9776667,10.926
28,21-09-2012,"$1,135,340.19 ",0,82.97,4.125,131.0103333,10.926
28,28-09-2012,"$1,129,508.61 ",0,81.22,3.966,131.043,10.926
28,5/10/2012,"$1,462,941.03 ",0,81.61,3.966,131.0756667,10.199
28,12/10/2012,"$1,205,536.71 ",0,71.74,4.468,131.1083333,10.199
28,19-10-2012,"$1,143,724.48 ",0,68.66,4.449,131.1499677,10.199
28,26-10-2012,"$1,213,860.61 ",0,65.95,4.301,131.1930968,10.199
29,5/2/2010,"$538,634.46 ",0,24.36,2.788,131.5279032,10.064
29,12/2/2010,"$529,672.95 ",1,28.14,2.771,131.5866129,10.064
29,19-02-2010,"$542,399.07 ",0,31.96,2.747,131.637,10.064
29,26-02-2010,"$488,417.61 ",0,35.98,2.753,131.686,10.064
29,5/3/2010,"$535,087.91 ",0,36.82,2.766,131.735,10.064
29,12/3/2010,"$519,042.49 ",0,43.43,2.805,131.784,10.064
29,19-03-2010,"$496,851.60 ",0,46.03,2.834,131.8242903,10.064
29,26-03-2010,"$552,985.34 ",0,48.56,2.831,131.863129,10.064
29,2/4/2010,"$599,629.25 ",0,44.96,2.826,131.9019677,10.16
29,9/4/2010,"$569,937.23 ",0,57.06,2.849,131.9408065,10.16
29,16-04-2010,"$509,100.84 ",0,51.14,2.885,131.9809,10.16
29,23-04-2010,"$505,329.66 ",0,51.04,2.895,132.0226667,10.16
29,30-04-2010,"$501,013.47 ",0,50.96,2.935,132.0644333,10.16
29,7/5/2010,"$568,497.35 ",0,63.81,2.981,132.1062,10.16
29,14-05-2010,"$518,940.88 ",0,50.99,2.983,132.152129,10.16
29,21-05-2010,"$502,021.82 ",0,59.99,2.961,132.2230323,10.16
29,28-05-2010,"$577,627.66 ",0,65.64,2.906,132.2939355,10.16
29,4/6/2010,"$588,017.66 ",0,69.49,2.857,132.3648387,10.16
29,11/6/2010,"$540,716.58 ",0,65.01,2.83,132.4357419,10.16
29,18-06-2010,"$558,731.74 ",0,67.13,2.805,132.4733333,10.16
29,25-06-2010,"$585,548.79 ",0,74.37,2.81,132.4976,10.16
29,2/7/2010,"$581,473.55 ",0,72.88,2.815,132.5218667,10.409
29,9/7/2010,"$563,449.43 ",0,79.22,2.806,132.5461333,10.409
29,16-07-2010,"$512,292.01 ",0,76.3,2.796,132.5667742,10.409
29,23-07-2010,"$506,502.09 ",0,76.91,2.784,132.5825806,10.409
29,30-07-2010,"$509,872.77 ",0,76.35,2.792,132.5983871,10.409
29,6/8/2010,"$519,787.93 ",0,74.37,2.792,132.6141935,10.409
29,13-08-2010,"$495,269.00 ",0,74.75,2.81,132.63,10.409
29,20-08-2010,"$531,640.19 ",0,73.21,2.796,132.6616129,10.409
29,27-08-2010,"$545,766.13 ",0,68.99,2.77,132.6932258,10.409
29,3/9/2010,"$579,272.38 ",0,75.85,2.735,132.7248387,10.409
